in,rank,accesses,reads,writes
732944,141332,1,1,0
7151440,141333,1,1,0
772848,141334,1,1,0
5470400,141335,1,0,1
2887016,141336,1,1,0
6503088,141337,1,0,1
841544,141338,1,0,1
5994024,141339,1,1,0
2552536,141340,1,0,1
1921472,141341,1,1,0
7502336,141342,1,0,1
1095760,141343,1,1,0
2264600,141344,1,1,0
331952,141345,1,1,0
2904336,141346,1,0,1
7317680,141347,1,0,1
608656,141348,1,1,0
8062648,141349,1,1,0
1061064,141350,1,1,0
5505136,141351,1,1,0
1011224,141352,1,0,1
1809512,141353,1,1,0
5139800,141354,1,0,1
2402672,141355,1,0,1
1205832,141356,1,1,0
432400,141357,1,1,0
3545184,141358,1,0,1
6169664,141359,1,0,1
7904056,141360,1,1,0
4661704,141361,1,0,1
6329032,141362,1,1,0
2039480,141363,1,1,0
6555480,141364,1,1,0
7089744,141365,1,0,1
4255224,141366,1,0,1
842480,141367,1,1,0
806952,141368,1,0,1
495640,141369,1,1,0
1440064,141370,1,0,1
7057232,141371,1,0,1
542360,141372,1,1,0
1566856,141373,1,0,1
392040,141374,1,0,1
7875744,141375,1,1,0
1591040,141376,1,1,0
371640,141377,1,0,1
1526960,141378,1,1,0
662864,141379,1,0,1
7924168,141380,1,1,0
1835544,141381,1,1,0
1550000,141382,1,1,0
1439720,141383,1,0,1
6644368,141384,1,1,0
1455024,141385,1,1,0
6072456,141386,1,1,0
7068888,141387,1,1,0
5725992,141388,1,0,1
3190976,141389,1,1,0
3601504,141390,1,1,0
1796112,141391,1,1,0
1058696,141392,1,1,0
856336,141393,1,0,1
1512528,141394,1,1,0
2751656,141395,1,1,0
969872,141396,1,0,1
5355720,141397,1,1,0
6727320,141398,1,1,0
5077648,141399,1,1,0
3009840,141400,1,0,1
6423840,141401,1,0,1
945680,141402,1,1,0
5028392,141403,1,1,0
2673352,141404,1,0,1
8236720,141405,1,0,1
768680,141406,1,1,0
880408,141407,1,1,0
277240,141408,1,0,1
591992,141409,1,0,1
3292688,141410,1,1,0
2440136,141411,1,1,0
2144592,141412,1,0,1
1136912,141413,1,1,0
4941320,141414,1,0,1
8237048,141415,1,0,1
312768,141416,1,1,0
525864,141417,1,0,1
1183160,141418,1,1,0
4443928,141419,1,1,0
3728096,141420,1,0,1
1415008,141421,1,1,0
262032,141422,1,1,0
750272,141423,1,0,1
3688608,141424,1,1,0
623000,141425,1,0,1
6501520,141426,1,1,0
1538608,141427,1,0,1
2994968,141428,1,0,1
1511152,141429,1,1,0
627880,141430,1,0,1
910064,141431,1,0,1
978544,141432,1,1,0
4327576,141433,1,0,1
283424,141434,1,1,0
229488,141435,1,0,1
1852056,141436,1,1,0
5179944,141437,1,0,1
2393392,141438,1,1,0
2690208,141439,1,0,1
2092112,141440,1,0,1
1489296,141441,1,1,0
1478144,141442,1,0,1
1629168,141443,1,1,0
4347072,141444,1,1,0
696136,141445,1,1,0
1235400,141446,1,0,1
2115704,141447,1,0,1
1123216,141448,1,0,1
2672888,141449,1,0,1
7637384,141450,1,1,0
2194928,141451,1,0,1
2160208,141452,1,0,1
1435232,141453,1,0,1
7374128,141454,1,1,0
1331128,141455,1,1,0
5652240,141456,1,0,1
1738288,141457,1,1,0
7821120,141458,1,0,1
520456,141459,1,0,1
714248,141460,1,0,1
372600,141461,1,1,0
4361856,141462,1,1,0
154752,141463,1,1,0
4218392,141464,1,1,0
2500384,141465,1,0,1
793416,141466,1,0,1
433112,141467,1,1,0
198848,141468,1,1,0
1054624,141469,1,1,0
2623016,141470,1,0,1
7243240,141471,1,0,1
839856,141472,1,0,1
5749504,141473,1,1,0
3648576,141474,1,1,0
7091024,141475,1,1,0
5032880,141476,1,0,1
5715728,141477,1,0,1
6195896,141478,1,1,0
3496048,141479,1,1,0
324112,141480,1,0,1
243168,141481,1,0,1
5595512,141482,1,0,1
462584,141483,1,1,0
718024,141484,1,1,0
3508752,141485,1,1,0
1631232,141486,1,1,0
415424,141487,1,1,0
3954384,141488,1,1,0
1220096,141489,1,1,0
415992,141490,1,1,0
444352,141491,1,1,0
6580720,141492,1,1,0
601064,141493,1,0,1
198552,141494,1,0,1
4660728,141495,1,1,0
2769936,141496,1,1,0
381968,141497,1,1,0
3421424,141498,1,0,1
1066904,141499,1,1,0
307064,141500,1,0,1
2280064,141501,1,0,1
244712,141502,1,0,1
890728,141503,1,0,1
2568136,141504,1,0,1
224488,141505,1,0,1
403976,141506,1,1,0
556656,141507,1,1,0
244192,141508,1,0,1
4738848,141509,1,1,0
7122712,141510,1,1,0
1644776,141511,1,0,1
2885400,141512,1,1,0
5660128,141513,1,1,0
7120112,141514,1,1,0
5139464,141515,1,0,1
3050432,141516,1,0,1
648784,141517,1,0,1
4195456,141518,1,1,0
5406568,141519,1,1,0
2118144,141520,1,1,0
2499048,141521,1,0,1
284648,141522,1,1,0
2864832,141523,1,0,1
2623768,141524,1,1,0
1213368,141525,1,1,0
1852616,141526,1,1,0
363672,141527,1,0,1
382704,141528,1,0,1
6983064,141529,1,1,0
2352640,141530,1,1,0
7605248,141531,1,1,0
3637456,141532,1,0,1
4069360,141533,1,0,1
1296560,141534,1,1,0
1672616,141535,1,0,1
6480120,141536,1,1,0
2453976,141537,1,0,1
182624,141538,1,0,1
3756224,141539,1,1,0
2389176,141540,1,1,0
7318928,141541,1,0,1
5050792,141542,1,0,1
3117928,141543,1,0,1
622208,141544,1,1,0
3900168,141545,1,0,1
372408,141546,1,1,0
139712,141547,1,1,0
4305856,141548,1,0,1
3521616,141549,1,0,1
5240936,141550,1,1,0
4451136,141551,1,1,0
2409592,141552,1,0,1
3390864,141553,1,0,1
3901336,141554,1,0,1
774176,141555,1,0,1
409152,141556,1,1,0
1773432,141557,1,1,0
4702280,141558,1,1,0
3107480,141559,1,0,1
1884624,141560,1,1,0
400920,141561,1,1,0
295880,141562,1,1,0
324352,141563,1,0,1
1314832,141564,1,1,0
258520,141565,1,0,1
991256,141566,1,1,0
5063848,141567,1,0,1
2405864,141568,1,0,1
7908160,141569,1,1,0
1261016,141570,1,1,0
4436312,141571,1,1,0
842960,141572,1,0,1
1668592,141573,1,1,0
5583176,141574,1,0,1
4794712,141575,1,1,0
214136,141576,1,1,0
8326232,141577,1,0,1
1015280,141578,1,1,0
751952,141579,1,1,0
1606976,141580,1,1,0
860208,141581,1,0,1
3725720,141582,1,1,0
1457064,141583,1,0,1
2147232,141584,1,1,0
2455536,141585,1,0,1
1656856,141586,1,0,1
1581736,141587,1,1,0
3929200,141588,1,1,0
2375232,141589,1,0,1
1878872,141590,1,1,0
5877392,141591,1,1,0
3202856,141592,1,1,0
3388504,141593,1,1,0
6762320,141594,1,0,1
456688,141595,1,0,1
3438640,141596,1,0,1
4739696,141597,1,1,0
6279984,141598,1,0,1
530152,141599,1,1,0
370048,141600,1,1,0
1203392,141601,1,0,1
754336,141602,1,1,0
4467208,141603,1,0,1
1788312,141604,1,1,0
6426704,141605,1,1,0
275288,141606,1,0,1
1342840,141607,1,1,0
2557400,141608,1,0,1
5776936,141609,1,1,0
489016,141610,1,0,1
743248,141611,1,0,1
237136,141612,1,1,0
190816,141613,1,1,0
2653736,141614,1,0,1
5853736,141615,1,1,0
6650424,141616,1,0,1
551816,141617,1,1,0
475728,141618,1,1,0
809728,141619,1,0,1
5563504,141620,1,1,0
413088,141621,1,0,1
2764792,141622,1,0,1
544336,141623,1,0,1
3023984,141624,1,1,0
1717192,141625,1,1,0
7045736,141626,1,0,1
613208,141627,1,1,0
1328872,141628,1,0,1
236200,141629,1,0,1
5126632,141630,1,1,0
154016,141631,1,1,0
3135064,141632,1,1,0
3959488,141633,1,1,0
1177824,141634,1,1,0
3206536,141635,1,1,0
4428720,141636,1,1,0
2767384,141637,1,0,1
522440,141638,1,1,0
6040936,141639,1,0,1
6394608,141640,1,1,0
7563872,141641,1,1,0
7737672,141642,1,1,0
5161192,141643,1,1,0
543728,141644,1,1,0
2721904,141645,1,0,1
182272,141646,1,1,0
4985120,141647,1,0,1
118528,141648,1,0,1
1092368,141649,1,1,0
1138456,141650,1,0,1
2366720,141651,1,1,0
2923496,141652,1,1,0
1172288,141653,1,0,1
3720928,141654,1,1,0
5917040,141655,1,1,0
737344,141656,1,1,0
775592,141657,1,0,1
1882992,141658,1,1,0
515872,141659,1,0,1
2770344,141660,1,1,0
4145472,141661,1,1,0
367328,141662,1,0,1
6039816,141663,1,0,1
7036760,141664,1,0,1
3925312,141665,1,1,0
904464,141666,1,0,1
1379880,141667,1,1,0
1679464,141668,1,0,1
2640488,141669,1,1,0
856648,141670,1,0,1
708544,141671,1,1,0
5310120,141672,1,0,1
7187504,141673,1,0,1
713496,141674,1,0,1
1485888,141675,1,0,1
2577032,141676,1,1,0
3691088,141677,1,1,0
3001288,141678,1,0,1
2846240,141679,1,1,0
3824600,141680,1,1,0
1957448,141681,1,1,0
6702632,141682,1,0,1
4871928,141683,1,0,1
328528,141684,1,0,1
6742424,141685,1,1,0
3186792,141686,1,1,0
933976,141687,1,0,1
1083200,141688,1,0,1
7697592,141689,1,0,1
181256,141690,1,0,1
1680304,141691,1,1,0
3640272,141692,1,0,1
3109304,141693,1,1,0
7919312,141694,1,0,1
4052976,141695,1,1,0
678592,141696,1,1,0
3942848,141697,1,1,0
622936,141698,1,1,0
1239888,141699,1,1,0
2559224,141700,1,0,1
6026848,141701,1,0,1
1962696,141702,1,1,0
1717920,141703,1,1,0
1354704,141704,1,0,1
5239296,141705,1,1,0
7390128,141706,1,1,0
2476976,141707,1,1,0
402344,141708,1,1,0
1522384,141709,1,1,0
8298792,141710,1,1,0
7430288,141711,1,1,0
275664,141712,1,0,1
381520,141713,1,1,0
879288,141714,1,1,0
1088376,141715,1,1,0
1047560,141716,1,1,0
849488,141717,1,1,0
7795360,141718,1,1,0
398792,141719,1,0,1
5706640,141720,1,0,1
1141192,141721,1,1,0
1413384,141722,1,0,1
296616,141723,1,1,0
1656104,141724,1,1,0
633960,141725,1,0,1
2943648,141726,1,1,0
4747648,141727,1,1,0
889872,141728,1,0,1
600360,141729,1,0,1
1138768,141730,1,0,1
2562408,141731,1,0,1
7599968,141732,1,1,0
5704064,141733,1,1,0
3483960,141734,1,1,0
436200,141735,1,0,1
1567104,141736,1,0,1
1542984,141737,1,1,0
3920344,141738,1,1,0
142432,141739,1,0,1
3770920,141740,1,0,1
3977088,141741,1,0,1
2341808,141742,1,0,1
1671288,141743,1,1,0
6046792,141744,1,1,0
422424,141745,1,1,0
2053336,141746,1,1,0
7110632,141747,1,0,1
5173504,141748,1,1,0
8097024,141749,1,0,1
433224,141750,1,1,0
1036712,141751,1,0,1
4694784,141752,1,0,1
2987960,141753,1,0,1
3299192,141754,1,1,0
5377424,141755,1,1,0
2331240,141756,1,1,0
455456,141757,1,1,0
2290664,141758,1,0,1
222128,141759,1,1,0
2390904,141760,1,1,0
4176600,141761,1,1,0
2362032,141762,1,0,1
305552,141763,1,0,1
886544,141764,1,0,1
2663408,141765,1,1,0
7099504,141766,1,0,1
2432632,141767,1,0,1
530192,141768,1,1,0
4150944,141769,1,1,0
1615752,141770,1,0,1
629392,141771,1,0,1
2857424,141772,1,0,1
7774840,141773,1,1,0
702216,141774,1,1,0
8164192,141775,1,0,1
982432,141776,1,0,1
384232,141777,1,1,0
2913880,141778,1,1,0
4602088,141779,1,0,1
4599848,141780,1,1,0
4797056,141781,1,1,0
159560,141782,1,0,1
5735256,141783,1,1,0
5928424,141784,1,0,1
3249472,141785,1,1,0
389176,141786,1,0,1
5678120,141787,1,1,0
436696,141788,1,0,1
3302728,141789,1,0,1
7852944,141790,1,1,0
1060384,141791,1,1,0
3329544,141792,1,0,1
2245000,141793,1,1,0
7140112,141794,1,0,1
4373792,141795,1,0,1
3918920,141796,1,1,0
2717112,141797,1,0,1
2503792,141798,1,0,1
2093640,141799,1,1,0
7877344,141800,1,1,0
1506016,141801,1,0,1
6127816,141802,1,0,1
760368,141803,1,0,1
4812936,141804,1,0,1
525184,141805,1,1,0
3831896,141806,1,0,1
5416048,141807,1,1,0
1586208,141808,1,1,0
1289648,141809,1,1,0
840584,141810,1,1,0
5424440,141811,1,1,0
632576,141812,1,1,0
1620584,141813,1,0,1
4893384,141814,1,1,0
2082640,141815,1,0,1
5294392,141816,1,1,0
1799680,141817,1,1,0
8045928,141818,1,0,1
2310128,141819,1,0,1
4318384,141820,1,1,0
1961856,141821,1,0,1
1925752,141822,1,0,1
2216336,141823,1,1,0
3305720,141824,1,1,0
655720,141825,1,1,0
7278488,141826,1,1,0
3402096,141827,1,0,1
4734120,141828,1,0,1
983032,141829,1,1,0
2294168,141830,1,1,0
4208856,141831,1,1,0
2381872,141832,1,0,1
2884392,141833,1,1,0
911680,141834,1,0,1
1958488,141835,1,0,1
227248,141836,1,0,1
217528,141837,1,0,1
1868816,141838,1,0,1
104976,141839,1,0,1
804696,141840,1,1,0
4698072,141841,1,0,1
5768304,141842,1,0,1
5005968,141843,1,0,1
2725984,141844,1,1,0
2713328,141845,1,0,1
286760,141846,1,0,1
6416304,141847,1,0,1
461040,141848,1,1,0
913152,141849,1,1,0
1249192,141850,1,0,1
5793704,141851,1,0,1
2790584,141852,1,1,0
2769088,141853,1,1,0
4879472,141854,1,1,0
775712,141855,1,0,1
1631560,141856,1,0,1
916136,141857,1,0,1
1214280,141858,1,1,0
4755256,141859,1,0,1
7108400,141860,1,1,0
1049672,141861,1,1,0
46592,141862,1,0,1
6377400,141863,1,1,0
2075152,141864,1,0,1
3289968,141865,1,1,0
501624,141866,1,1,0
2170416,141867,1,0,1
1490072,141868,1,1,0
2904656,141869,1,1,0
1265936,141870,1,0,1
1223184,141871,1,1,0
981368,141872,1,0,1
5057728,141873,1,0,1
6579824,141874,1,0,1
1041616,141875,1,0,1
1344176,141876,1,1,0
777120,141877,1,0,1
5657312,141878,1,1,0
5010280,141879,1,1,0
4066568,141880,1,1,0
4212840,141881,1,0,1
4344216,141882,1,1,0
5480656,141883,1,1,0
5520192,141884,1,1,0
3319928,141885,1,0,1
755040,141886,1,1,0
4456536,141887,1,0,1
3786256,141888,1,0,1
8382808,141889,1,0,1
3375032,141890,1,0,1
7434856,141891,1,1,0
3686144,141892,1,0,1
615040,141893,1,1,0
2544736,141894,1,0,1
5153992,141895,1,1,0
327904,141896,1,0,1
5740344,141897,1,1,0
2352912,141898,1,0,1
822384,141899,1,1,0
1511088,141900,1,0,1
3653280,141901,1,0,1
4190072,141902,1,1,0
7039920,141903,1,0,1
1782152,141904,1,1,0
8103576,141905,1,0,1
198496,141906,1,1,0
367632,141907,1,1,0
2429272,141908,1,1,0
763232,141909,1,0,1
7897616,141910,1,1,0
3100840,141911,1,1,0
5830920,141912,1,1,0
5864000,141913,1,1,0
2559480,141914,1,1,0
6236752,141915,1,1,0
1658968,141916,1,1,0
3713400,141917,1,1,0
751320,141918,1,0,1
6222448,141919,1,1,0
5444152,141920,1,0,1
1260344,141921,1,0,1
664968,141922,1,1,0
7390008,141923,1,1,0
997360,141924,1,0,1
1150080,141925,1,1,0
3859888,141926,1,1,0
198568,141927,1,0,1
2654256,141928,1,0,1
1657328,141929,1,1,0
2800320,141930,1,1,0
3914112,141931,1,1,0
365832,141932,1,0,1
787320,141933,1,1,0
5998416,141934,1,1,0
7290536,141935,1,1,0
3155976,141936,1,1,0
6523616,141937,1,1,0
6038168,141938,1,1,0
2644224,141939,1,0,1
514920,141940,1,0,1
1730240,141941,1,1,0
1965032,141942,1,1,0
4164744,141943,1,1,0
2457048,141944,1,1,0
685528,141945,1,0,1
2483304,141946,1,1,0
3131856,141947,1,1,0
428016,141948,1,1,0
1096328,141949,1,0,1
4718672,141950,1,0,1
105608,141951,1,1,0
1345488,141952,1,0,1
1799128,141953,1,0,1
986048,141954,1,0,1
2749928,141955,1,0,1
1529384,141956,1,1,0
1186088,141957,1,0,1
7064888,141958,1,1,0
1699424,141959,1,1,0
1690952,141960,1,0,1
5073768,141961,1,0,1
5846088,141962,1,0,1
4689528,141963,1,0,1
1156232,141964,1,0,1
4759576,141965,1,1,0
2417912,141966,1,0,1
1528712,141967,1,0,1
6444744,141968,1,0,1
1211696,141969,1,1,0
698200,141970,1,0,1
6106936,141971,1,1,0
3723912,141972,1,0,1
2490200,141973,1,0,1
4749160,141974,1,0,1
604856,141975,1,0,1
3498840,141976,1,1,0
3543904,141977,1,0,1
288432,141978,1,0,1
953944,141979,1,0,1
1827240,141980,1,0,1
712400,141981,1,0,1
3274312,141982,1,0,1
360704,141983,1,0,1
292760,141984,1,0,1
1873704,141985,1,0,1
4987216,141986,1,0,1
5202952,141987,1,1,0
2193440,141988,1,0,1
2825904,141989,1,0,1
327928,141990,1,0,1
431552,141991,1,0,1
295120,141992,1,1,0
4325640,141993,1,1,0
3858840,141994,1,1,0
8078944,141995,1,1,0
6189568,141996,1,0,1
617640,141997,1,0,1
502328,141998,1,0,1
340960,141999,1,1,0
2517984,142000,1,0,1
1317312,142001,1,1,0
794256,142002,1,0,1
4230336,142003,1,1,0
5736192,142004,1,1,0
1979328,142005,1,0,1
5383088,142006,1,1,0
2686856,142007,1,1,0
655784,142008,1,1,0
1099936,142009,1,0,1
784872,142010,1,0,1
3518192,142011,1,1,0
7591288,142012,1,1,0
4990208,142013,1,1,0
1569616,142014,1,1,0
7105560,142015,1,1,0
5597384,142016,1,1,0
2159024,142017,1,0,1
200880,142018,1,0,1
846088,142019,1,0,1
2068440,142020,1,1,0
1382536,142021,1,1,0
8384856,142022,1,0,1
585008,142023,1,0,1
842752,142024,1,0,1
6966456,142025,1,1,0
967064,142026,1,1,0
432472,142027,1,0,1
6564776,142028,1,1,0
1468920,142029,1,1,0
2745536,142030,1,1,0
593256,142031,1,0,1
3804248,142032,1,0,1
6666664,142033,1,1,0
1070216,142034,1,0,1
2358608,142035,1,0,1
422848,142036,1,0,1
4394840,142037,1,0,1
873144,142038,1,0,1
866464,142039,1,0,1
4630208,142040,1,1,0
1726808,142041,1,1,0
782312,142042,1,1,0
483376,142043,1,1,0
1610112,142044,1,1,0
4851016,142045,1,0,1
3113808,142046,1,1,0
750120,142047,1,1,0
333792,142048,1,1,0
888664,142049,1,0,1
1244304,142050,1,1,0
214840,142051,1,0,1
1603584,142052,1,1,0
3841624,142053,1,1,0
469624,142054,1,0,1
3097552,142055,1,0,1
2155680,142056,1,1,0
1798568,142057,1,1,0
4807808,142058,1,0,1
1697728,142059,1,0,1
437240,142060,1,1,0
684840,142061,1,0,1
680744,142062,1,0,1
612008,142063,1,0,1
4967680,142064,1,0,1
468920,142065,1,0,1
565760,142066,1,1,0
3849056,142067,1,1,0
4200312,142068,1,0,1
8222624,142069,1,0,1
1796552,142070,1,0,1
1005064,142071,1,0,1
7629128,142072,1,1,0
3265048,142073,1,0,1
3948424,142074,1,0,1
6286160,142075,1,0,1
1562920,142076,1,1,0
1397752,142077,1,1,0
467256,142078,1,1,0
5633288,142079,1,0,1
1109992,142080,1,0,1
541976,142081,1,0,1
7945448,142082,1,0,1
7827152,142083,1,1,0
950800,142084,1,0,1
6791800,142085,1,0,1
8172816,142086,1,0,1
7907864,142087,1,1,0
288880,142088,1,1,0
787232,142089,1,1,0
1003072,142090,1,1,0
4485640,142091,1,0,1
1196208,142092,1,1,0
1642784,142093,1,0,1
294944,142094,1,0,1
4557576,142095,1,1,0
5457128,142096,1,0,1
894328,142097,1,1,0
656072,142098,1,0,1
1171680,142099,1,0,1
546888,142100,1,0,1
2559296,142101,1,0,1
2284464,142102,1,0,1
3966416,142103,1,0,1
6053448,142104,1,1,0
3730696,142105,1,0,1
231288,142106,1,0,1
7925520,142107,1,0,1
249968,142108,1,0,1
932664,142109,1,0,1
1176016,142110,1,0,1
6033888,142111,1,1,0
3878680,142112,1,0,1
3331384,142113,1,0,1
2915560,142114,1,0,1
1370056,142115,1,1,0
2443640,142116,1,0,1
1545728,142117,1,0,1
2992032,142118,1,1,0
1298184,142119,1,1,0
358280,142120,1,1,0
1692720,142121,1,0,1
7098944,142122,1,0,1
1724392,142123,1,1,0
4545624,142124,1,0,1
1467904,142125,1,1,0
2345792,142126,1,0,1
1228256,142127,1,1,0
1922504,142128,1,0,1
6590552,142129,1,1,0
2086080,142130,1,0,1
7073752,142131,1,0,1
643296,142132,1,1,0
2767920,142133,1,0,1
5673248,142134,1,1,0
4105384,142135,1,1,0
3676016,142136,1,0,1
7100400,142137,1,0,1
1165648,142138,1,0,1
459792,142139,1,0,1
6894912,142140,1,1,0
690264,142141,1,1,0
5669280,142142,1,1,0
453816,142143,1,0,1
5903088,142144,1,0,1
7725872,142145,1,0,1
686248,142146,1,1,0
820704,142147,1,0,1
319120,142148,1,1,0
546880,142149,1,0,1
8037864,142150,1,1,0
511128,142151,1,0,1
4970024,142152,1,1,0
3082384,142153,1,0,1
6346208,142154,1,1,0
7608944,142155,1,0,1
3998416,142156,1,1,0
5194024,142157,1,0,1
6404760,142158,1,1,0
3954568,142159,1,1,0
3949136,142160,1,0,1
4903232,142161,1,0,1
884336,142162,1,0,1
6049312,142163,1,0,1
345968,142164,1,1,0
532376,142165,1,0,1
5063456,142166,1,1,0
3177360,142167,1,1,0
1906520,142168,1,1,0
3545336,142169,1,1,0
1314648,142170,1,0,1
3001600,142171,1,1,0
4037144,142172,1,1,0
303112,142173,1,1,0
210168,142174,1,0,1
1032272,142175,1,0,1
5620464,142176,1,1,0
2222112,142177,1,0,1
3930136,142178,1,0,1
1343856,142179,1,0,1
2070600,142180,1,1,0
1328368,142181,1,0,1
729040,142182,1,0,1
3018712,142183,1,1,0
1274416,142184,1,1,0
3353496,142185,1,1,0
4727008,142186,1,0,1
2971272,142187,1,0,1
484768,142188,1,1,0
3067200,142189,1,1,0
1139208,142190,1,0,1
2189184,142191,1,0,1
2247872,142192,1,1,0
3456816,142193,1,1,0
546592,142194,1,0,1
3131568,142195,1,1,0
2857392,142196,1,1,0
2225528,142197,1,1,0
4803048,142198,1,0,1
1603760,142199,1,0,1
3636760,142200,1,1,0
254912,142201,1,0,1
5843280,142202,1,0,1
317464,142203,1,0,1
5973928,142204,1,0,1
5531808,142205,1,1,0
5923008,142206,1,1,0
8222072,142207,1,0,1
156552,142208,1,1,0
2659760,142209,1,1,0
996336,142210,1,0,1
1966624,142211,1,0,1
6525752,142212,1,0,1
757104,142213,1,0,1
6425464,142214,1,1,0
761800,142215,1,1,0
4866408,142216,1,0,1
2792632,142217,1,1,0
7587912,142218,1,0,1
1489288,142219,1,1,0
953096,142220,1,0,1
1712736,142221,1,1,0
1647760,142222,1,0,1
4211104,142223,1,0,1
3262696,142224,1,0,1
840480,142225,1,0,1
1677512,142226,1,0,1
3798552,142227,1,1,0
2481024,142228,1,1,0
361576,142229,1,0,1
2582168,142230,1,0,1
4694304,142231,1,0,1
1335376,142232,1,1,0
1864808,142233,1,0,1
2020984,142234,1,0,1
1559048,142235,1,1,0
2477760,142236,1,0,1
5243168,142237,1,0,1
719056,142238,1,0,1
2810856,142239,1,1,0
896560,142240,1,0,1
870296,142241,1,0,1
3943096,142242,1,0,1
2864032,142243,1,1,0
731232,142244,1,0,1
1099632,142245,1,1,0
4885136,142246,1,1,0
5218440,142247,1,0,1
8190016,142248,1,0,1
5061600,142249,1,0,1
2491600,142250,1,1,0
4994376,142251,1,0,1
1118616,142252,1,1,0
1959464,142253,1,0,1
3234328,142254,1,1,0
1230664,142255,1,1,0
475696,142256,1,1,0
3773160,142257,1,1,0
4203288,142258,1,1,0
2574432,142259,1,1,0
702992,142260,1,0,1
4401592,142261,1,1,0
171344,142262,1,1,0
1129528,142263,1,1,0
3670640,142264,1,1,0
5065480,142265,1,1,0
2938632,142266,1,0,1
1747056,142267,1,0,1
3710344,142268,1,0,1
1234128,142269,1,1,0
2745968,142270,1,1,0
1697720,142271,1,0,1
325264,142272,1,0,1
2133792,142273,1,1,0
1637688,142274,1,0,1
7401528,142275,1,1,0
3048544,142276,1,1,0
4879544,142277,1,0,1
1034872,142278,1,1,0
3372568,142279,1,0,1
1013960,142280,1,1,0
6368104,142281,1,0,1
877088,142282,1,0,1
1177560,142283,1,1,0
5646360,142284,1,0,1
2331792,142285,1,0,1
3175160,142286,1,1,0
1022584,142287,1,1,0
1210088,142288,1,0,1
2817544,142289,1,0,1
310392,142290,1,1,0
1621568,142291,1,1,0
8315224,142292,1,1,0
4783568,142293,1,1,0
7804536,142294,1,1,0
6096080,142295,1,1,0
7077368,142296,1,0,1
207040,142297,1,0,1
1078592,142298,1,1,0
4591608,142299,1,1,0
563048,142300,1,1,0
5686368,142301,1,0,1
1219888,142302,1,0,1
633392,142303,1,0,1
571600,142304,1,0,1
499144,142305,1,0,1
